clicks_final;impressions_final;cost_final;leads_final;conversions_final;sale_amount_final;conversion_rate_final;Keyword;year;month_num;day;quarter;day_num;week_num;is_weekend;profit;CTR;is_mobile;is_tablet;is_desktop
151;5656;191.95;18;7;1813;0.0463576159;data analitics online ;2024;11;2;4;7;44;1;1621.05;0.0266973126;1;0;0
90;4566;228.82;29;9;1697;0.1;data anaytics training;2024;11;13;4;4;46;0;1468.18;0.0197109067;0;0;1
111;4245;245.76;22;8;1507;0.0720720721;online data analytic  ;2024;11;7;4;5;45;0;1261.24;0.0261484099;0;0;1
170;5053;217.41;16;9;1497;0.0529411765;data anaytics training;2024;11;17;4;1;47;1;1279.59;0.0336433802;1;0;0
112;5093;228.8;23;7;1188;0.0625;analytics for data    ;2024;11;17;4;1;47;1;959.2;0.021990968;0;0;1
188;5336;188.73;17;3;1601;0.0159574468;online data analytic  ;2024;11;3;4;1;45;1;1412.27;0.0352323838;0;1;0
85;4963;186.21;14;6;1747;0.0705882353;data analytics course ;2024;11;5;4;3;45;0;1560.79;0.0171267379;1;0;0
94;4544;235.77;23;8;1342;0.085106383;online data analytic  ;2024;11;5;4;3;45;0;1106.23;0.0206866197;0;1;0
177;4901;217.54;20;10;1975;0.0564971751;data analitics online ;2024;11;13;4;4;46;0;1757.46;0.0361150786;0;1;0
150;5275;192.7;14;4;1170;0.0266666667;data analitics online ;2024;11;27;4;4;48;0;977.3;0.028436019;0;1;0
88;5225;202.97;22;6;1128;0.0681818182;online data analytic  ;2024;11;13;4;4;46;0;925.03;0.0168421053;0;1;0
128;4857;212.61;14;5;1538;0.0390625;data analitics online ;2024;11;25;4;2;48;0;1325.39;0.0263537163;0;0;1
163;5310;242.76;26;9;1793;0.0552147239;learn data analytics  ;2024;11;12;4;3;46;0;1550.24;0.0306967985;1;0;0
147;5014;193.08;12;8;1017;0.0544217687;online data analytic  ;2024;11;11;4;2;46;0;823.92;0.0293179099;0;1;0
191;5855;196.54;29;3;1085;0.0157068063;data analytics course ;2024;11;21;4;5;47;0;888.46;0.0326216909;0;0;1
136;5916;234.46;17;6;1982;0.0441176471;data analytics course ;2024;11;2;4;7;44;1;1747.54;0.0229885057;0;0;1
115;3952;229.18;25;4;1440;0.0347826087;online data analytic  ;2024;11;20;4;4;47;0;1210.82;0.0290991903;0;1;0
123;4208;212.92;29;6;1184;0.0487804878;learn data analytics  ;2024;11;5;4;3;45;0;971.08;0.029230038;0;0;1
121;5517;222.14;16;7;1682;0.0578512397;learn data analytics  ;2024;11;2;4;7;44;1;1459.86;0.0219322095;0;1;0
126;5460;210.83;24;10;1326;0.0793650794;online data analytic  ;2024;11;14;4;5;46;0;1115.17;0.0230769231;0;1;0
110;3159;197.92;26;10;1608;0.0909090909;data analitics online ;2024;11;18;4;2;47;0;1410.08;0.0348211459;1;0;0
190;5545;223.96;13;7;1344;0.0368421053;analytics for data    ;2024;11;14;4;5;46;0;1120.04;0.0342651037;0;1;0
148;3668;245.79;15;10;1718;0.0675675676;data analytics course ;2024;11;25;4;2;48;0;1472.21;0.040348964;0;0;1
86;5663;231.79;19;10;1547;0.1162790698;data anaytics training;2024;11;17;4;1;47;1;1315.21;0.015186297;1;0;0
172;3123;216.67;15;7;1759;0.0406976744;online data analytic  ;2024;11;2;4;7;44;1;1542.33;0.0550752482;0;0;1
143;5638;229.41;23;4;1398;0.027972028;online data analytic  ;2024;11;3;4;1;45;1;1168.59;0.0253636041;0;0;1
172;4436;232.16;21;7;1050;0.0406976744;learn data analytics  ;2024;11;27;4;4;48;0;817.84;0.03877367;1;0;0
138;5555;188.55;14;8;1593;0.0579710145;data anaytics training;2024;11;24;4;1;48;1;1404.45;0.0248424842;0;0;1
132;4972;248.45;25;9;1126;0.0681818182;data analitics online ;2024;11;19;4;3;47;0;877.55;0.0265486726;0;1;0
174;3231;217.98;10;7;1128;0.0402298851;data analytics course ;2024;11;12;4;3;46;0;910.02;0.0538532962;1;0;0
154;3461;235.36;18;4;1212;0.025974026;data analitics online ;2024;11;18;4;2;47;0;976.64;0.0444958105;0;1;0
126;3423;236.21;25;9;1106;0.0714285714;data anaytics training;2024;11;20;4;4;47;0;869.79;0.036809816;0;1;0
138;4025;220.96;21;7;1416;0.0507246377;data analitics online ;2024;11;24;4;1;48;1;1195.04;0.0342857143;0;1;0
193;3800;199.76;27;9;1393;0.0466321244;data analytics course ;2024;11;17;4;1;47;1;1193.24;0.0507894737;1;0;0
156;5293;210.43;26;6;1449;0.0384615385;data analytics course ;2024;11;28;4;5;48;0;1238.57;0.0294728887;0;1;0
142;3565;180.39;26;5;1147;0.0352112676;data anaytics training;2024;11;1;4;6;44;0;966.61;0.0398316971;0;1;0
92;4296;239.12;11;10;1169;0.1086956522;data anaytics training;2024;11;2;4;7;44;1;929.88;0.02141527;0;1;0
190;3567;249.26;20;7;1517;0.0368421053;data analitics online ;2024;11;26;4;3;48;0;1267.74;0.0532660499;0;0;1
134;4854;198.93;21;8;1101;0.0597014925;analytics for data    ;2024;11;3;4;1;45;1;902.07;0.0276060981;0;0;1
144;4549;186.47;29;8;1437;0.0555555556;data analytics course ;2024;11;29;4;6;48;0;1250.53;0.0316553089;1;0;0
117;4630;196.66;15;8;1361;0.0683760684;online data analytic  ;2024;11;17;4;1;47;1;1164.34;0.0252699784;0;0;1
160;3448;210.38;19;7;1705;0.04375;data analytics course ;2024;11;14;4;5;46;0;1494.62;0.0464037123;0;0;1
146;5297;198.89;30;8;2000;0.0547945205;data anaytics training;2024;11;2;4;7;44;1;1801.11;0.0275627714;0;0;1
175;3818;190.89;30;10;1088;0.0571428571;data analitics online ;2024;11;10;4;1;46;1;897.11;0.045835516;0;1;0
122;4791;223.16;12;4;1246;0.0327868852;learn data analytics  ;2024;11;5;4;3;45;0;1022.84;0.0254644124;0;1;0
85;3713;225.74;23;5;1867;0.0588235294;data analitics online ;2024;11;24;4;1;48;1;1641.26;0.0228925397;0;1;0
167;3634;202.75;30;10;1503;0.0598802395;data anaytics training;2024;11;23;4;7;47;1;1300.25;0.0459548707;0;0;1
158;3025;180.5;24;9;1725;0.0569620253;data anaytics training;2024;11;26;4;3;48;0;1544.5;0.052231405;0;1;0
176;5868;184.46;20;4;1229;0.0227272727;data analytics course ;2024;11;20;4;4;47;0;1044.54;0.0299931834;0;0;1
111;3050;208.87;10;7;1774;0.0630630631;analytics for data    ;2024;11;26;4;3;48;0;1565.13;0.0363934426;0;1;0
186;5301;214.29;14;9;1230;0.0483870968;learn data analytics  ;2024;11;17;4;1;47;1;1015.71;0.0350877193;0;0;1
177;3042;239.64;26;4;1646;0.0225988701;data analytics course ;2024;11;20;4;4;47;0;1406.36;0.0581854043;1;0;0
150;5272;239.06;13;9;1232;0.06;online data analytic  ;2024;11;1;4;6;44;0;992.94;0.0284522003;0;0;1
160;4279;191.56;22;10;1234;0.0625;data analytics course ;2024;11;12;4;3;46;0;1042.44;0.037391914;1;0;0
147;5659;188.07;22;4;1796;0.0272108844;analytics for data    ;2024;11;25;4;2;48;0;1607.93;0.0259763209;1;0;0
198;4816;224.96;21;4;1601;0.0202020202;online data analytic  ;2024;11;5;4;3;45;0;1376.04;0.0411129568;1;0;0
145;3874;217.98;10;10;1153;0.0689655172;data anaytics training;2024;11;30;4;7;48;1;935.02;0.0374290139;1;0;0
94;5221;225.23;17;3;1209;0.0319148936;learn data analytics  ;2024;11;19;4;3;47;0;983.77;0.0180042138;0;1;0
90;5859;187.29;17;5;1375;0.0555555556;analytics for data    ;2024;11;16;4;7;46;1;1187.71;0.0153609831;1;0;0
182;5055;232.64;26;8;1815;0.043956044;data anaytics training;2024;11;10;4;1;46;1;1582.36;0.0360039565;1;0;0
136;4373;199.32;16;5;1150;0.0367647059;data anaytics training;2024;11;2;4;7;44;1;950.68;0.0310999314;0;0;1
136;4538;234.85;11;8;1398;0.0588235294;data anaytics training;2024;11;4;4;2;45;0;1163.15;0.0299691494;0;0;1
103;3547;232.35;11;8;1663;0.0776699029;learn data analytics  ;2024;11;26;4;3;48;0;1430.65;0.0290386242;0;1;0
148;3128;197.02;27;9;1214;0.0608108108;data anaytics training;2024;11;12;4;3;46;0;1016.98;0.047314578;0;1;0
151;5201;198.56;15;10;1716;0.0662251656;data anaytics training;2024;11;5;4;3;45;0;1517.44;0.0290328783;0;1;0
148;5510;210.42;27;4;1352;0.027027027;learn data analytics  ;2024;11;6;4;4;45;0;1141.58;0.0268602541;1;0;0
103;5628;195.6;24;8;1065;0.0776699029;analytics for data    ;2024;11;9;4;7;45;1;869.4;0.0183013504;1;0;0
115;5445;183.55;21;7;1721;0.0608695652;data analytics course ;2024;11;7;4;5;45;0;1537.45;0.0211202938;0;1;0
160;5936;239.87;29;4;1320;0.025;analytics for data    ;2024;11;24;4;1;48;1;1080.13;0.0269541779;1;0;0
166;5808;194.79;14;8;1799;0.0481927711;data anaytics training;2024;11;14;4;5;46;0;1604.21;0.0285812672;0;1;0
187;3282;234.91;10;7;1525;0.0374331551;online data analytic  ;2024;11;29;4;6;48;0;1290.09;0.0569774528;1;0;0
172;3334;243.12;30;9;1504;0.0523255814;online data analytic  ;2024;11;8;4;6;45;0;1260.88;0.0515896821;1;0;0
172;5546;241.81;24;10;1681;0.0581395349;learn data analytics  ;2024;11;3;4;1;45;1;1439.19;0.0310133429;0;0;1
187;5734;187.44;10;8;1183;0.0427807487;analytics for data    ;2024;11;23;4;7;47;1;995.56;0.0326124869;0;1;0
196;4964;249.47;26;9;1996;0.0459183673;learn data analytics  ;2024;11;19;4;3;47;0;1746.53;0.0394842869;1;0;0
131;4774;240.53;24;7;1502;0.0534351145;data anaytics training;2024;11;9;4;7;45;1;1261.47;0.0274403016;0;1;0
103;5244;205.9;22;7;1954;0.067961165;analytics for data    ;2024;11;16;4;7;46;1;1748.1;0.019641495;1;0;0
114;3064;196.01;23;6;1348;0.0526315789;learn data analytics  ;2024;11;30;4;7;48;1;1151.99;0.0372062663;1;0;0
116;3265;199.21;24;10;1006;0.0862068966;learn data analytics  ;2024;11;21;4;5;47;0;806.79;0.0355283308;1;0;0
164;5351;217.9;10;9;1431;0.0548780488;online data analytic  ;2024;11;12;4;3;46;0;1213.1;0.0306484769;0;1;0
160;5830;217.98;15;10;1270;0.0625;online data analytic  ;2024;11;26;4;3;48;0;1052.02;0.0274442539;1;0;0
112;4808;221.57;17;7;1186;0.0625;data analitics online ;2024;11;25;4;2;48;0;964.43;0.0232945092;0;0;1
87;5506;188.77;11;5;1774;0.0574712644;learn data analytics  ;2024;11;22;4;6;47;0;1585.23;0.0158009444;1;0;0
143;4798;198.45;20;10;1937;0.0699300699;data anaytics training;2024;11;14;4;5;46;0;1738.55;0.029804085;1;0;0
139;5763;214.49;15;5;1781;0.035971223;data analitics online ;2024;11;1;4;6;44;0;1566.51;0.0241193823;0;0;1
193;3271;187.76;30;9;1209;0.0466321244;online data analytic  ;2024;11;13;4;4;46;0;1021.24;0.0590033629;0;1;0
151;4402;248.65;21;4;1722;0.0264900662;data analitics online ;2024;11;19;4;3;47;0;1473.35;0.0343025897;0;0;1
90;4281;216.36;24;4;1768;0.0444444444;learn data analytics  ;2024;11;4;4;2;45;0;1551.64;0.0210231254;1;0;0
169;4480;214;11;10;1769;0.0591715976;online data analytic  ;2024;11;28;4;5;48;0;1555.0;0.0377232143;0;1;0
197;4373;218.3;18;9;1988;0.0456852792;learn data analytics  ;2024;11;14;4;5;46;0;1769.7;0.0450491653;0;0;1
132;4538;219.44;17;3;1949;0.0227272727;learn data analytics  ;2024;11;24;4;1;48;1;1729.56;0.0290877038;0;0;1
96;5503;243.51;11;6;1687;0.0625;data analitics online ;2024;11;2;4;7;44;1;1443.49;0.01744503;0;0;1
160;4154;230.16;15;6;1667;0.0375;online data analytic  ;2024;11;16;4;7;46;1;1436.84;0.038517092;1;0;0
162;5161;240.72;16;7;1649;0.0432098765;learn data analytics  ;2024;11;15;4;6;46;0;1408.28;0.0313892656;0;1;0
171;5517;233.86;23;5;1349;0.0292397661;data analytics course ;2024;11;24;4;1;48;1;1115.14;0.030995106;0;1;0
110;4161;204.28;16;10;1447;0.0909090909;data analitics online ;2024;11;14;4;5;46;0;1242.72;0.0264359529;1;0;0
103;5332;243.72;16;3;1882;0.0291262136;online data analytic  ;2024;11;28;4;5;48;0;1638.28;0.0193173293;0;0;1
167;3620;243.81;24;8;1001;0.0479041916;data analytics course ;2024;11;5;4;3;45;0;757.19;0.0461325967;0;0;1
132;4117;239.04;28;3;1761;0.0227272727;analytics for data    ;2024;11;7;4;5;45;0;1521.96;0.0320621812;1;0;0
145;5400;219.89;29;3;1152;0.0206896552;data analytics course ;2024;11;20;4;4;47;0;932.11;0.0268518519;0;1;0
140;5220;183.39;25;8;1918;0.0571428571;learn data analytics  ;2024;11;11;4;2;46;0;1734.61;0.0268199234;0;0;1
122;4480;217.66;25;10;1799;0.0819672131;data analitics online ;2024;11;26;4;3;48;0;1581.34;0.0272321429;0;1;0
87;4081;180.63;20;4;1665;0.0459770115;data analitics online ;2024;11;8;4;6;45;0;1484.37;0.0213183043;0;1;0
141;4239;199.82;15;5;1639;0.0354609929;data anaytics training;2024;11;27;4;4;48;0;1439.18;0.0332625619;1;0;0
157;3367;248.9;20;8;1470;0.050955414;data anaytics training;2024;11;30;4;7;48;1;1221.1;0.0466290466;0;1;0
95;5721;208.53;16;6;1863;0.0631578947;data analytics course ;2024;11;5;4;3;45;0;1654.47;0.0166054886;1;0;0
160;5166;210.21;20;7;1850;0.04375;data analytics course ;2024;11;21;4;5;47;0;1639.79;0.0309717383;0;0;1
133;5430;217.34;16;6;1199;0.045112782;data analitics online ;2024;11;14;4;5;46;0;981.66;0.0244935543;1;0;0
154;3452;215.61;21;7;1631;0.0454545455;analytics for data    ;2024;11;2;4;7;44;1;1415.39;0.0446118192;1;0;0
188;4480;220.11;13;4;1262;0.0212765957;data analitics online ;2024;11;29;4;6;48;0;1041.89;0.0419642857;0;1;0
186;5073;233.58;15;4;1965;0.0215053763;online data analytic  ;2024;11;4;4;2;45;0;1731.42;0.0366646954;0;1;0
101;5757;249.33;25;9;1129;0.0891089109;learn data analytics  ;2024;11;1;4;6;44;0;879.67;0.0175438596;1;0;0
150;3323;227.55;14;4;1931;0.0266666667;data analytics course ;2024;11;18;4;2;47;0;1703.45;0.0451399338;1;0;0
127;5417;229.06;26;8;1086;0.062992126;learn data analytics  ;2024;11;21;4;5;47;0;856.94;0.0234447111;0;1;0
117;5445;213.9;10;5;1804;0.0427350427;data analytics course ;2024;11;19;4;3;47;0;1590.1;0.0214876033;0;0;1
152;5173;230.47;15;5;1779;0.0328947368;learn data analytics  ;2024;11;26;4;3;48;0;1548.53;0.0293833366;0;0;1
87;3643;220.76;27;7;1393;0.0804597701;data analitics online ;2024;11;3;4;1;45;1;1172.24;0.0238814164;0;0;1
181;3863;180.12;17;7;1892;0.0386740331;data analytics course ;2024;11;28;4;5;48;0;1711.88;0.0468547761;0;0;1
147;3661;191.67;17;4;1507;0.0272108844;online data analytic  ;2024;11;24;4;1;48;1;1315.33;0.0401529637;0;0;1
173;5463;232.38;17;5;1568;0.0289017341;analytics for data    ;2024;11;26;4;3;48;0;1335.62;0.0316675819;0;0;1
123;3459;211.88;21;4;1223;0.0325203252;learn data analytics  ;2024;11;24;4;1;48;1;1011.12;0.0355594102;0;1;0
162;3906;237.24;13;5;1062;0.0308641975;data anaytics training;2024;11;10;4;1;46;1;824.76;0.0414746544;0;0;1
135;4645;182.94;12;7;1927;0.0518518519;online data analytic  ;2024;11;30;4;7;48;1;1744.06;0.0290635091;0;0;1
169;3317;232.35;29;3;1988;0.0177514793;data anaytics training;2024;11;24;4;1;48;1;1755.65;0.0509496533;1;0;0
120;3235;220.67;11;4;1890;0.0333333333;learn data analytics  ;2024;11;17;4;1;47;1;1669.33;0.0370942813;1;0;0
143;4823;234.73;30;5;1361;0.034965035;data anaytics training;2024;11;25;4;2;48;0;1126.27;0.0296495957;1;0;0
167;4403;189.36;25;4;1572;0.0239520958;learn data analytics  ;2024;11;6;4;4;45;0;1382.64;0.037928685;0;0;1
101;3530;184.83;22;5;1802;0.0495049505;learn data analytics  ;2024;11;13;4;4;46;0;1617.17;0.028611898;1;0;0
129;4679;239.21;19;3;1215;0.023255814;data analitics online ;2024;11;4;4;2;45;0;975.79;0.0275699936;1;0;0
153;5396;233.79;13;8;1571;0.0522875817;data anaytics training;2024;11;1;4;6;44;0;1337.21;0.0283543365;1;0;0
143;3976;248.65;16;4;1160;0.027972028;data anaytics training;2024;11;15;4;6;46;0;911.35;0.0359657948;1;0;0
108;5545;209.82;11;8;1491;0.0740740741;analytics for data    ;2024;11;8;4;6;45;0;1281.18;0.0194770063;1;0;0
85;4772;211.62;15;10;1669;0.1176470588;learn data analytics  ;2024;11;19;4;3;47;0;1457.38;0.0178122381;1;0;0
109;4941;242.54;18;9;1278;0.0825688073;data anaytics training;2024;11;11;4;2;46;0;1035.46;0.0220603117;0;0;1
119;4369;216.29;16;4;1502;0.0336134454;learn data analytics  ;2024;11;22;4;6;47;0;1285.71;0.0272373541;0;1;0
143;5526;185.94;15;8;1712;0.0559440559;analytics for data    ;2024;11;25;4;2;48;0;1526.06;0.0258776692;0;0;1
161;5302;184.29;13;8;1703;0.049689441;learn data analytics  ;2024;11;30;4;7;48;1;1518.71;0.0303658997;0;1;0
146;4424;196.88;20;3;1757;0.0205479452;online data analytic  ;2024;11;30;4;7;48;1;1560.12;0.0330018083;0;1;0
82;5971;235.52;14;8;1568;0.0975609756;learn data analytics  ;2024;11;6;4;4;45;0;1332.48;0.013733043;1;0;0
88;3733;244.35;12;8;1622;0.0909090909;online data analytic  ;2024;11;27;4;4;48;0;1377.65;0.0235735334;1;0;0
127;4403;244.3;15;7;1832;0.0551181102;data analytics course ;2024;11;22;4;6;47;0;1587.7;0.02884397;0;1;0
179;5118;189.59;15;6;1892;0.0335195531;data analytics course ;2024;11;28;4;5;48;0;1702.41;0.0349745995;0;1;0
199;4407;240.05;21;9;1054;0.0452261307;data analitics online ;2024;11;13;4;4;46;0;813.95;0.0451554345;0;0;1
191;3190;211.1;10;7;1502;0.0366492147;learn data analytics  ;2024;11;22;4;6;47;0;1290.9;0.0598746082;0;1;0
99;4880;245.13;25;8;1236;0.0808080808;data analytics course ;2024;11;19;4;3;47;0;990.87;0.0202868852;0;1;0
122;5774;224.4;23;10;1330;0.0819672131;learn data analytics  ;2024;11;14;4;5;46;0;1105.6;0.0211291999;1;0;0
178;4103;207.23;17;8;1612;0.0449438202;analytics for data    ;2024;11;15;4;6;46;0;1404.77;0.0433828906;1;0;0
157;4414;240.57;17;9;1483;0.0573248408;learn data analytics  ;2024;11;27;4;4;48;0;1242.43;0.0355686452;0;0;1
199;5319;216.7;25;9;1507;0.0452261307;online data analytic  ;2024;11;1;4;6;44;0;1290.3;0.0374130476;0;0;1
192;3320;208.09;17;3;1169;0.015625;data anaytics training;2024;11;18;4;2;47;0;960.91;0.0578313253;1;0;0
144;4146;246.1;18;10;1074;0.0694444444;analytics for data    ;2024;11;15;4;6;46;0;827.9;0.0347322721;0;0;1
147;4720;227.6;23;8;1907;0.0544217687;online data analytic  ;2024;11;5;4;3;45;0;1679.4;0.0311440678;0;1;0
121;3557;237.03;16;7;1255;0.0578512397;data analitics online ;2024;11;25;4;2;48;0;1017.97;0.0340174304;1;0;0
193;5899;227.24;12;9;1832;0.0466321244;analytics for data    ;2024;11;2;4;7;44;1;1604.76;0.0327174097;0;0;1
170;4968;216.78;21;5;1997;0.0294117647;data analytics course ;2024;11;24;4;1;48;1;1780.22;0.0342190016;0;1;0
198;5934;199.61;14;6;1502;0.0303030303;learn data analytics  ;2024;11;13;4;4;46;0;1302.39;0.0333670374;0;1;0
133;4078;189.42;21;6;1969;0.045112782;data analitics online ;2024;11;21;4;5;47;0;1779.58;0.0326140265;0;0;1
82;4163;208.08;30;8;1297;0.0975609756;data analytics course ;2024;11;4;4;2;45;0;1088.92;0.0196973337;1;0;0
90;4330;249.24;20;4;1618;0.0444444444;data anaytics training;2024;11;15;4;6;46;0;1368.76;0.0207852194;0;1;0
122;5882;189.76;25;7;1357;0.0573770492;analytics for data    ;2024;11;25;4;2;48;0;1167.24;0.0207412445;0;1;0
105;5645;218.24;17;6;1420;0.0571428571;online data analytic  ;2024;11;2;4;7;44;1;1201.76;0.0186005314;1;0;0
179;3848;213.26;12;5;1807;0.0279329609;data analytics course ;2024;11;29;4;6;48;0;1593.74;0.0465176715;0;0;1
91;5609;228.27;12;10;1098;0.1098901099;analytics for data    ;2024;11;11;4;2;46;0;869.73;0.0162239258;0;0;1
168;4390;195.52;22;10;1553;0.0595238095;data analytics course ;2024;11;4;4;2;45;0;1357.48;0.0382687927;0;0;1
162;4774;210.8;20;7;1387;0.0432098765;analytics for data    ;2024;11;29;4;6;48;0;1176.2;0.0339338081;0;1;0
130;5787;218.79;13;10;1679;0.0769230769;online data analytic  ;2024;11;9;4;7;45;1;1460.21;0.0224641438;1;0;0
97;5192;184.79;13;10;1382;0.1030927835;learn data analytics  ;2024;11;5;4;3;45;0;1197.21;0.0186825886;1;0;0
142;4223;222.28;27;5;1506;0.0352112676;learn data analytics  ;2024;11;7;4;5;45;0;1283.72;0.0336253848;0;0;1
138;3146;197.89;22;7;1507;0.0507246377;learn data analytics  ;2024;11;8;4;6;45;0;1309.11;0.0438652257;0;0;1
186;3988;237.69;15;5;1603;0.0268817204;data analytics course ;2024;11;14;4;5;46;0;1365.31;0.0466399198;0;1;0
170;3437;232.08;23;5;1405;0.0294117647;learn data analytics  ;2024;11;29;4;6;48;0;1172.92;0.0494617399;1;0;0
85;3718;224.14;21;6;1938;0.0705882353;online data analytic  ;2024;11;4;4;2;45;0;1713.86;0.0228617536;0;0;1
115;5343;239.92;20;8;1381;0.0695652174;learn data analytics  ;2024;11;15;4;6;46;0;1141.08;0.0215234887;0;0;1
167;5170;241.21;24;4;1515;0.0239520958;data analytics course ;2024;11;21;4;5;47;0;1273.79;0.0323017408;1;0;0
113;5916;234.58;18;5;1165;0.0442477876;data analytics course ;2024;11;12;4;3;46;0;930.42;0.0191007437;1;0;0
175;4958;245.96;22;10;1777;0.0571428571;online data analytic  ;2024;11;21;4;5;47;0;1531.04;0.0352964905;1;0;0
112;5538;225.66;22;4;1507;0.0357142857;online data analytic  ;2024;11;22;4;6;47;0;1281.34;0.0202239075;0;0;1
194;5309;191.4;19;10;1764;0.0515463918;data anaytics training;2024;11;13;4;4;46;0;1572.6;0.0365417216;0;0;1
143;4539;244.4;18;6;1638;0.041958042;analytics for data    ;2024;11;28;4;5;48;0;1393.6;0.0315047367;1;0;0
82;4622;203.99;17;9;1375;0.1097560976;online data analytic  ;2024;11;12;4;3;46;0;1171.01;0.0177412376;1;0;0
143;3355;193.57;26;9;1961;0.0629370629;learn data analytics  ;2024;11;11;4;2;46;0;1767.43;0.0426229508;1;0;0
179;4992;221.48;27;10;1062;0.0558659218;learn data analytics  ;2024;11;6;4;4;45;0;840.52;0.0358573718;0;1;0
93;3015;232.01;21;4;1770;0.0430107527;learn data analytics  ;2024;11;26;4;3;48;0;1537.99;0.0308457711;1;0;0
152;4662;249.13;24;7;1951;0.0460526316;online data analytic  ;2024;11;11;4;2;46;0;1701.87;0.0326040326;0;0;1
81;3766;213.12;27;7;1183;0.0864197531;online data analytic  ;2024;11;27;4;4;48;0;969.88;0.0215082315;0;0;1
130;5774;241.97;11;7;1708;0.0538461538;data analytics course ;2024;11;20;4;4;47;0;1466.03;0.0225147212;0;0;1
110;4542;227.95;20;4;1423;0.0363636364;data anaytics training;2024;11;11;4;2;46;0;1195.05;0.024218406;0;0;1
122;5179;214;11;4;1507;0.0327868852;analytics for data    ;2024;11;18;4;2;47;0;1293.0;0.0235566712;0;1;0
113;5265;184.21;27;5;1353;0.0442477876;data analitics online ;2024;11;20;4;4;47;0;1168.79;0.0214624881;0;1;0
140;5297;223.9;28;6;1630;0.0428571429;data analytics course ;2024;11;21;4;5;47;0;1406.1;0.0264300547;1;0;0
170;3347;248.44;27;3;1719;0.0176470588;learn data analytics  ;2024;11;20;4;4;47;0;1470.56;0.0507917538;0;0;1
176;5960;245.33;19;8;1761;0.0454545455;analytics for data    ;2024;11;25;4;2;48;0;1515.67;0.0295302013;0;1;0
143;5143;246.3;19;5;1346;0.034965035;data anaytics training;2024;11;5;4;3;45;0;1099.7;0.0278047832;1;0;0
195;5265;242;10;4;1699;0.0205128205;online data analytic  ;2024;11;8;4;6;45;0;1457.0;0.037037037;0;1;0
162;4396;183.96;18;4;1054;0.024691358;data analitics online ;2024;11;18;4;2;47;0;870.04;0.0368516833;0;1;0
